name,type
洛阳市汝阳城关明一百货商行,
万有全(石龙路）,
水清店（联华加盟）,
上海无间餐饮有限公司,
山东德州永嘉（张晶）,
正大食品企业（上海）有限公司,
许海丽,
化工研究院（H ）-M,
联东店(联华),
谢素侠,
Milupa GmbH,
武宁店（乐天玛特）,
万有全（梅陇地铁大菜班）,
北京怡通永盛商贸有限公司,
城隍庙-南北店-代销柜,
膳博士李志军,
林先生,
上海农工商皇冠酒店,
吴中军,
怡乐食国民淀粉工业,
博泽-上汽索迪斯,
吉粟全（GIG）,
上海增旺商贸有限公司,
南阳路艺术家园饭庄,
上海市青浦区赵巷金虹食品店,
民东241(伍缘折扣超市),
上海市松江区九亭镇翠坪熟食店,
丽水市森泰副食品经营部,
印兰英3,
国际饭店,
王子超市,
广西动高餐饮管理有限公司,
叶圣平,
佛山市海天(高明）调味食品有限公司,
振禾（沈阳）商贸有限公司,
B1-0306a江苏路第五小学3203a①学生,
上海森界实业有限公司,
烟台瑞华食品有限公司,
上海恒乐餐饮管理有限公司猫头鹰,
上海颂家食品有限公司,
闵行欧尚,
八字桥水站,
杭州浩辰贸易有限公司,
26.关东莱阳店,
河南省秋实贸易有限公司,
13.北蔡老丁,
新旺悠乐-浦东店,
上海惠教副食品配送有限公司,
儿童,
江苏康德蛋业有限公司,
五常市金鑫米业有限公司,
柳州路市场（马利）（专卖）,
梅林正广和便利连锁有限公司,
上海龙翔粮油有限公司,
特易购(中国)投资有限公司,
华润南翔店,
重庆九六商贸有限公司,
上海晟策网络科技有限公司（哥本哈根）,
南京巡洋实业有限公司,
联华百泾店（加盟超市）,
黄山市屯溪区如凤经营部,
上海品高国际贸易有限公司,
（莘庄店）上海新旺餐饮管理有限公司莘庄龙之梦店,
倪耀全,
（四川北路店）进富（上海）餐饮管理有限公司四川北路店,
四季生鲜超市加盟（预付）,
百姓家生鲜加盟（预付）,
万有全（教育学院）,
华池路店,
上海立华牧业有限公司,
捞王锅物料理,
吴京四川,
安徽勤强,
青冈,
大港大润发,
上海增鑫食品销售有限公司(水果),
向阳路市场（（何家涛）（专卖）,
余姚华联加盟,
徐方敏,
好孩子童车（原曹县古营集镇爱婴奶粉超市）,
17.上海顺应食品销售有限公司（利华）,
苏果超市有限公司（栖霞）,
曹江市场,
上海启赋食品发展有限公司,
上海臻牛食品有限公司,
祥德路店,
上海市虹口区兰松熟食店,
南昌新芦联副食品商行,
上海清美绿色食品有限公公司,
商城路（家家乐）,
周月梅12,
上蔬永辉超市冬融店,
大润发翡翠店,
上海大志食品有限公司,
上海洪场电子商务有限公司,
乐家超市加盟,
水果李,
味之鲜-上海青越庄,
欧尚(中原店)--102,
内蒙古草原鑫河,
上海山华水果批发市场,
大润发昆山店,
上海瑞峰实业有限公司,
如海超市（沪东店）,
上海静业包装材料有限公司,
龚锦贤杂货店,
市八中学（生鲜）,
外高桥欧尚,
ZZNY YT19-青岛何氏牛业有限公司,
江10,
上海市闵行区刘存旺蔬菜经营部,
联华超市   富民,
蓝村路名羊天下,
上中3店460店(伍缘折扣超),
王先生,
华山北院,
Z11V-泰森华东食品发展有限公司,
三门峡市尚小林奶粉店,
山东兴聚食品有限公司,
上海利静进出口有限公司,
海关学院餐厅-（拉面组）H,
好邻生活超市（专卖加盟2）,
T043-上海浦之灵食品有限公司,
苏食肉品超市 预付1,
环镇店（联华）,
浦东商城,
惠英姿,
上海航空食品有限公司,
上海宝山益健蔬菜农场,
阿川食品经营部,
上海浦东新区东明路街道周双龙蔬菜店,
永泰路安盛（超市加盟）,
苏州兴达调味品商行,
17.沪宜,
B1-0702田林第四小学 $1605①,
李中学加盟 （预付1）,
吴海英,
上海市宝山区金帝粮油经营部,
上海大简农业科技有限公司,
味滋康（中国）商业贸易有限公司,
杨行菜场,
上海第一食品连锁店商店(三鑫店),
上海普陀区五福食品经营部,
张江家乐福,
芳芳果蔬鲜(单位加盟),
佳农食品(上海）有限公司,
20.桂东,
张桥3号（阳洋）,
联华超市股份有限公司,
（又一城）进富（上海）餐饮有限公司淞沪路店（又一城）,
宝应县立和商店,
叶城路小学-老师,
家得利康健,
东营市康华工贸有限责任公司,
华联吉卖盛华泾店29,
宁波342(伍缘折扣超市),
青浦区练塘生鲜店加盟预付,
宝珠加盟,
上海中道糖业股份有限公司,
汇珏信息设备有限公司,
美菜公司,
37农工商66店,
雪松200(农工商),
204330,
上海兆领糖业商贸有限公司,
大富贵江阴店,
23.关东潼港店,
华东理工大学四食堂,
瑞安市龙润贸易有限公司,
上海景绎贸易有限公司,
德申 杭州店,
鸿海（苏州）食品科技有限公司,
瀚通食品,
上海市闵行区茂良食品店,
上炼市场3号,
明光市王宇便利店,
尚优玛特超市思贤店加盟 预付,
建湖大润发,
吉林中粮生化能源销售有限公司,
罗经市场2-9(陈东升)（加盟）,
伟昌副食品经营部,
临沂市通宇食品有限公司,
曹安专柜7(易初莲花),
绿园市场,
板泉市场14号,
河南西平米莎吉诺食品公司,
上海市普陀区招福水产行,
上海大众汽车,
南京希尔顿（南京万达广场投资有限公司万达酒店）,
嘉定区南翔镇彭师傅熟食店,
廊下355(农工商),
家乐福深圳中心店,
上海东龙塑胶有限公司,
奉贤应用（一食堂二楼207）,
兰溪店融禾农产品（单位加盟）,
上海好伙伴水产,
重庆彩珍-余光勇,
上海市浦东新区塘桥街道小容熟食店,
陶坂上井,
绿园农贸市场(施文忠)（专卖）,
B2-1514汇金百货虹桥有限公司 $5603②,
航电新事业（紫月路432号）,
成都大翼商贸有限公司,
桃蒲,
眉山市洪雅婴之谷,
雅培嘉兴营养品有限公司,
B1-0501a康城学校（总校）5101a①学生,
野桥,
欧尚超市有限公司(苏州1店),
Greenlea Premier Meats Limited,
上海徐汇为民家禽加工经营部,
西安佳伟食品有限责任公司,
龙瑞华联加盟（预付）,
朱老板,
丁德春,
万有权豆制品有限公司,
上海市青浦区军侠杂货经营部,
上海泾东市场,
纽迪希亚生命早期营养品管理（,
岳阳路（生鲜）,
元华怒江加盟,
开封福润肉类食品有限公司,
代凤合,
上海馥扬实业有限公司,
莘松乐购,
上海瑞姆贸易有限公司,
普陀区教育服务配送中心《桃浦中心》,
上海中纽贸易有限公司,
上海好鲜百货有限公司加盟预付,
上海农产品中心批发市场SD47,
新港菜市场（陈东华）（散户）,
西营106(农工商),
上海虔通农副产品有限公司(16),
赣县小菊副食,
上饶市鄱阳县林华超市,
B1-0402a华师大第二附属初级中学0101a①学生,
华润万家成都太古汇OLE,
普陀区教育服务配送中心《恒德》,
B1-0309位育实验学校4005①,
齐鲁东方航空食品有限公司,
南亭355（伍缘折扣超市）,
上海市浦东新区东明路街道华商熟食店,
杜先生,
唐伟,
金罗店市场69号,
上海九州通医药有限公司,
联华卫清店,
上海北察水果批发行,
铭申联华专卖,
中粮国际(北京)有限公司上海分公司VOLUME,
27.联华佳林,
武汉宅小翠,
贾丽芳配送（专卖加盟）,
临沂宏康食品有限公司,
大连分公司,
白杨市场,
桥头,
204313,
海口市诚品商行,
宁波市鄞州中河杰承餐厅,
上海丝翊食品有限公司,
常客隆(何市店),
上海市爱森食品有限公司,
杭州康翔餐饮有限公司,
上海易安餐饮企业管理有限公司(H),
上海盈天食品有限公司,
上海圃园福生绿色食品有限公司,
甘泉210号,
杭州近江市场,
大润发相城店,
徐泾孙,
上海德威425号,
青浦香花金明粮油店,
芜湖1店欧尚,
南京金丝利喜来登大饭店,
舒城县景鸿禽业有限公司,
乔家路320号,
上海启盈食品有限公司,
万有全（校资产）,
上海田野农副产品配送服务有限公司,
上海市浦东新区金杨新村街道卫平肉类经营部,
上海江大广风食品销售有限公司,
浦兴--2（汉康）,
上海洪州贸易有限公司,
山海关199号,
上海中医院（单位加腽）,
204331,
吉买盛控江店,
02.黎安,
宗沛粮油,
万有全（蒲汇塘地铁大菜班）,
联明路61号,
上海市闵行区隽力熟食店,
青浦绿欣加盟预付,
清美食品,
芝川迪亚加盟预付,
杨行-汉康,
浦航路加盟 预付1 孙传友,
大厂回族自治县万福肉类有限公司,
上海紫燕食品有限公司年友谊路店,
易买得曲阳,
上海新田餐饮,
光明米业(集团)有限公司(买断3),
南京市溧水区爱宝百货商行,
上海融氏企业有限公司,
奉城市场（单位加盟）,
家乐福北京大钟寺店,
0429老邻居专卖,
七天旅馆,
内蒙古澳菲利食品有限公司,
普陀区教育服务配送中心《1配送中心》,
家乐福新南专卖,
江苏荣昌米业有限公司,
枫阳粮油,
上海市瑞姆贸易有限公司,
家乐福古北专卖,
上海盘中商贸有限公司,
家得利瑞金,
嘉兴阿莎力贸易有限公司,
浦电路店,
高桥市场72号,
B2-1907a奉贤区曙光中学0304a②学生,
苏州两个天堂企业,
上海市浦东新区沪泾副食品配送有限公司,
芳悦,
上海良友海狮实业有限公司,
太客菜库,
盐城射羿米业发展有限公司,
怡乐食华东康桥国际学校幼儿园,
上海卓典食品香料有限公司,
青浦蒸淀360(农工商),
黄应凯,
松江茸北农贸市场加盟预付,
西门菜场,
30.镜花缘餐饮有限公司,
淞良联华（经销）,
广西桂林伊味轩,
X553 家乐福苏州体育中心店,
都庄尚优玛特,
宿州市墉桥区双汇食品店,
吴泾(家得利),
上海金磊食品有限公司,
八号桥159#,
上海定堃食品有限公司,
上海电器实业有限公司,
江苏乐天玛特,
2475沃尔玛华东百货有限公司上海施湾分店,
姚嘉琦,
徐州轲诺商贸有限公司,
21.联华城中店,
上海旭阳绿色食品有限公司,
上海慧丰生鲜超市有限公司,
张浜486店(伍缘折扣超市),
湖西岛有机农庄,
苏州闻达食品配料有限公司,
上海市闵行区刘玉平熟食店,
可口可乐－索迪斯-M,
北京中荣瑞英食品有限公司,
康尔瑞食品,
武汉双汇食品有限公司,
上海宏雷米业有限公司,
安吉祖名豆制品食品有限公司,
上海市闵行区康英熟食店,
聚瑞杂货店（预付）,
安徽怡亚通深度供应链管理有限公司,
汤彬志,
安徽宿州经济开发区,
齐河,
苏州祥文东北家禽,
东方大学城餐饮管理有限公司（上海财大）,
建国加盟（预付）,
新清源食品店 肖丽（加盟）,
上海华湘 贸易有限公司,
宝山万达,
沪陵市场（艺杏）,
特渠部华东加3%,
中信宁波国际大酒店,
上海绿强蔬菜发展有限公司,
上海航婷商贸有限公司,
五四农场361(农工商),
徐泾家乐福,
D-02,
欧中(上海)食品有限公司,
浙江惠隆对外贸易有限责任公司,
影城3专柜(城市超市),
华铁旅服,
迪亚超市新源路店（单位加盟）,
莘裕菜市场（崔丽）^,
万有全（工务）,
嘉善县斗牛士牛排餐厅,
深圳分拨库,
迎园幼儿园-学生,
新凤市场（李）,
上海三官堂禽蛋批发市场经营管理,
联华超市康来店（超市加盟）,
康乐菜场,
瑞金二路菜店（单位加盟）预付,
高跃,
园乐,
上海幸升食品销售有限公司,
易买得2号,
重庆-文建伦,
上海雅涵餐饮,
中粮面业(海宁)有限公司,
申客隆龚华店加盟,
上海百鲜调理食品有限公司,
新虹珠,
上海绿地优鲜超市有限公司（宝乐汇）,
上海婆大食品有限公司,
上海市宝山区双子副食品店,
罗经市场2-2(张秀娟),
浦东新区北蔡镇龙达副食品经营部,
大昌（家得利）,
芝川市场,
山东三星玉米产业科技杭州分公司,
新贝幼儿园（绿引）,
財追吾食品,
华池路市场-龙泉,
曹家街菜场,
上海中学（索迪斯）,
虹桥菜市场46号(张佳玉)（加盟）,
碧真,
上海市宝山区曹茂群食用农产品店,
启赋,
大润发江阴店,
上海柳光生物科技,
上海市闵行区铁桦熟食店,
龚蕾,
(平南)上海沀仪餐管理有限公司,
兴泰65号,
长毛,
家得利虹桥,
上海华宝孔雀香精香料有限公司,
山东西王食品有限公司,
上药集团党校,
6、上海天琦食品农产品销售有限公司,
邵厂幼儿园（绿引）,
河之鲜,
29.贝越,
黄金城食堂,
上海申康食品有限公司分公司,
王海,
长临209(伍缘折扣超市),
邢记华,
上海增鑫食品销售有限公司（程祖荣）,
迎园小学-学生,
南京雨润连锁经营管理有限公司,
康叶菜市场085,
家得利沪闵店,
书院市场（陈飞）（散户）,
上海大场农副产品批发交易市场,
真北市场,
农工商超市   81#,
大润发太仓店,
张正平,
康桥大润发,
幸福街292（田兆刚）（加盟）,
上海市奉贤区粮油购销公司,
世纪联华国和专卖,
古北专柜(家乐福),
陶长云,
39.真北4号店,
连云港008,
上海太平洋牛肉面店,
联华超市   锦山,
上海市铜川路水产批发市场,
勇盈贸易,
新丰79(伍缘折扣超市),
鹤旋路幼儿园中房部,
上海新亚富丽华餐饮股份有限公司砂锅饭店,
闵马市场加盟 赵周琴 肖斌（预付）,
曹王市场（陈招平）（散户）,
永丰县智博营销中心,
零售,
204413,
枞阳县四友商行,
家乐福成都华阳店,
\,
大润发泥城店,
南京奶酪时光,
上海自南贸易有限公司,
益海嘉里,
南昌市强德贸易有限公司,
30.静配华山,
大陆汽车－上汽索迪斯（H ）-M,
南通市崇川区守信豆制品店,
上海真新粮食交易市场经营管理有限公司,
厦门金德威包装有限公司,
佳格投资（中国）有限公司,
上海汉康豆类食品有限公司C(14),
河南商丘永城市硕果天地,
上海市杨浦区正宏副食品经营部,
(罗小)上海沀仪餐管理有限公司,
科技学院（江枫校区二食堂）,
食堂(边防部队),
上海蓝枪鱼餐饮管理有限公司,
龙阳分公司,
川沙卜峰,
上海梅奉水产养殖专业合作社,
四季鲜菜店（预付）,
家得利东昌,
义乌市双竹食品商行,
39.家乐福徐泾店,
农家菜园生鲜超市 预付1 白翠芝,
上海祺阜商贸有限公司,
上海意潮餐饮管理有限公司(帕尼),
苏州祥威食品有限公司,
13.海申,
江浙缘私房菜,
上海市青浦区朱海青水果店,
长兴欧尚,
陈杰,
陈如华,
44.锄禾伙食团,
陌生人蓝村店,
苏州好得睐食品有限公司,
颛兴（家得利）,
温宿幼儿园,
珍鼎-圣戈班北斗,
邵万生分店—淞南店,
Z9DD-上海思迅商贸有限公司,
宋鹏,
嘉定农副产交易中心,
浙江海兴食品有限公司,
22世纪联华宜川店,
上海市杨浦区东立副食品商店,
上海市奉贤区海涛豆制品经营部（预付）,
虎林路1号,
丁香园82#,
临沂10(华联吉卖盛),
上海市松江区岳阳街道松好熟食店,
上海耕强水果国际贸易有公司,
航东1#,
大润发黄岩店,
镜湖区斗牛士牛排馆,
家得利  虹桥,
杭州龙禧硅谷酒店有限公司连云港福朋酒店,
美天长支菜市场2号(邵先锋)（散户）,
宝山真北路（正大优鲜）,
元华东新店,
温岭市城西雅博牛排餐厅,
百利盖（昆山）有限公司,
上海市金山区科学技术委员会食堂,
上海鑫博海农副产品加工有限公司,
百佑佳食品贸易（上海）有限公司,
芜湖东久商贸有限公司,
桂林212(伍缘折扣超市),
华联超市   申隆,
宁波欧帝食品有限公司,
奚刚,
幼康食品（上海）有限公司,
上海杨浦区嫩原粮油批发部,
三门乐购,
上海华昆灵品有限公司,
204350,
十堰市贝倍聪孕婴坊,
都乐食品有限公司,
上海禧沁贸易贸易有限公司,
陈凯勋,
李秀刚,
上海家乐福,
浦江园）上海沀仪餐管理有限公司,
上海大胜贸易有限公司,
固山131(农工商),
上海谨福蔬菜批发经营部（单位加盟）,
华联超市（西门店）,
浙江世贸君澜大饭店,
X553 家乐福宁波北仑店,
三亚海棠湾君悦酒店,
2086沃尔玛华东百货有限公司上海三林分店,
临沂路（联华超市加盟）,
臧萧塘,
行知2店114(伍缘折扣超市),
香南市场(女）,
普思新体育用品有限公司,
宜山家乐福,
良北,
平和西溪,
王连杰菜店加盟（预付）,
崇明港沿公路295（农工商）,
商城4(城市超市),
蒋云社,
虹井,
波西米亚咖啡吧,
朱红玉,
养蚕里市场1号(张官峰)[加盟],
行南2#,
大沽351（华联）,
慧珍饮食店,
射阳县沈氏农副产品加工有限公司,
丰广副食品市场(陈美莲)（散户）,
锦秋3088店（农工商伍缘）,
204332,
204314,
宝钢-友谊路街道（助老餐厅）,
（七二中）上海沀仪餐管理有限公,
大润发丽华店,
颐丰,
上海市宝山区舒元丽熟食店,
青浦桥梓湾,
上海市江扬农产品批发市场,
桂林康乐人粉业有限责任公 司,
三角地菜场江湾分场(沈小菊)（加盟）,
爱博家园,
许立芳华春路加盟超市,
鲁班1039(世纪联华),
中盐上海市盐业公司,
洛德斯克罗科兰（上海）贸易有限公司,
天津云年商贸有限公司,
隆德店96（伍缘）,
大润发苏福店,
上海安昌食品有限公司,
上海市浦东新区北蔡新欣水产经营部,
利峰快餐（李惠利中学） H,
苏玉平,
安宁101#,
大渡河(乐购),
李腾飞（专卖加盟）,
台州玉环福朋酒店,
B1-0809戏剧学院附属中学3004①,
徐红旗,
上海市金山区洁卫食品经营部,
苏州好尚食品有限公司,
上海外滩三号7F,
施婷婷,
上海市闵行区魏平熟食店,
彭琼兰,
辽阳菜场82号,
薄5,
崇明生态店（专卖加盟）,
重庆路店,
兴化市世昌精制米厂,
上海市嘉定区安亭镇李群杂货店,
大臻莉农贸市场(吴春霞)（加盟）^,
上海良友海狮油脂实业有限公司油脂厂,
黄浦区政府（索迪斯）,
杜永春,
欧尚（中国）投资有限公司南汇店,
上海世鑫蔬菜种植专业合作社,
文宝平,
山东盛合食品有限公司,
桃幼二分部-学生,
B2-1504a江苏路第五小学华阳校区3205a②学生,
上海和乐农副产品配送服务有限公司,
联华东新专卖,
龚艳会,
双宇肉制品厂配送,
忻州代县奶粉专卖,
上海市闵行区莲蟮熟食店,
江西金源农业开发有限公司,
上海先宏食品有限公司,
（万象城店）尚乐（杭州）餐饮管理有限公司万象城店,
YV3L-上海清优贸易有限公司,
大木桥65店农工商,
金山乐购,
东康菜场F11-清美,
大润发湖州店,
崇明江口(华联供销),
柳玉荣,
田边香料,
家得利闻喜,
三角地沈,
齐爱百姓毛菜店（预付）,
普陀区刘文肉类经营部,
卫二路食堂,
上海市金山区陈友江水产店,
普通小学（总部）-老师,
昆山润华商业有限公司广州黄埔分公司,
甘泉市场210号（加盟）,
蔬果e家生鲜超市加盟 预付1 李志文,
上海紫燕食品,
上海兼光食品有限公司浦东分公司,
平型关市场173号,
如海连锁超市,
B上海虹桥友谊店,
宝山乐享玛特,
奉贤南桥泽丰店（上蔬永辉）,
水电路-冬明,
上海市普陀区黄华梅水产行,
苏良才,
置地广场,
联华武宁生活馆,
上海忠琛食品有限公司,
蔬菜部1号店,
上海音特餐饮管理有限公司,
乐平市洁净漂白土有限公司,
卢军菜店（预付）,
上炼市场40号,
崇源农产品合作社,
安吉组名豆制品食品有限公司,
麦德龙-张冠华,
北渔132(伍缘折扣超市),
杨南加盟 吴晓群（预付1）,
老陈饭店,
河南黄泛区鑫欣牧业有限公司,
怀乾贸易,
实验小学,
B1-0710a龙柏中学1204a①学生,
韩越,
真北1号店,
汪珍珠,
苏州金虹翔,
上海西郊农副产品批发市场市场,
广东江门展峰公司,
上海浦东国际集装箱码头有限公司-(H),
上海川柳贸易有限公司,
西南1,
上海禾谷实业有限公司,
青岛啤酒昆山有限公司,
罗秀3店253(伍缘折扣超市),
小可乐生鲜超市2店（单位加盟）,
上海金厦建筑材料有限公司,
上海浦东北蔡批发市场,
青浦华科东路261(农工商),
家乐福万里专卖,
上海智翊商贸有限公司（浦东羽山店）加盟,
万二,
浦三加盟（专卖加盟）,
庄行幼儿园（绿引）,
余家军粮油经营部,
B2-1305南洋模范中学 $2601②,
岳阳卜蜂莲花,
杨浦区委党校餐厅(H)-锦江国际,
石泉294(伍缘折扣超市),
梅园艺术幼儿园-学生,
杨传保,
打浦路小戴,
20.新宜山,
泰康路--邹,
丰益贸易中国私人有限公司,
绿一社区,
高邮市秦湖水产品有限公司,
静配基建站,
怡乐食上海罗氏,
华盛,
世纪联华青浦专卖,
李国兰（卜蜂莲花大仓）,
小吴,
邵万生,
陈付先(原三合一菜场),
上海盛吉食品经营部,
大润发八仙城店,
上海孝平贸易有限公司,
苏州欧乐七食品,
上海维而仕食品有限公司,
基地直采组二,
丽园(家得利),
太阳市场,
上海巧迪商贸有限公司,
上海市旺达粮油商店,
B1-0303南洋模范初级中学2602①,
伊果食堂,
绿都集团股份有限公司,
永安幼儿园（生鲜）,
御山路483店(伍缘折扣超市),
洪宁食品,
新农142(农工商),
31.漕溪,
欧尚超市有限公司(中原店),
204315,
长治南北货行,
鲁班路-73号,
金山区金山卫镇玉富食品批发部,
204351,
浦东康达店一心玛特（月结）,
润得丰食品经营部,
吉美艾,
崇川区恒立食品批发部,
上海贪吃小站食品有限公司,
小刘,
上海荟丰农产品销售有限公司,
41.一钢餐饮公司（一食堂）(索迪斯),
康沿加盟 预付,
河北中科天思食品有限公司,
元华兰坪店加盟,
青浦凤溪新鲜菜店,
万有全（豫园商城）,
新市北路店,
204333,
24.乐家福,
三泉58(农工商),
上海旭晖副食品配送中心,
25.农工商118店,
谷丽平,
上海市徐汇区陈明熊熟食店,
邓汉文,
扬子江万丽,
麦德龙超市  青浦,
安亭小学-老师,
D-04,
珍鼎-通用电器,
艺杏实业（永上客-青云路）,
张振水果批发行,
上海市徐汇区杨周熟食店,
千岛湖富城农特产有限公司,
上海灏毅贸易有限公司,
峨山二店（家家乐）,
上海珍聚仙贸易有限公司,
奎照路店,
宝山家乐福,
瓜果蔬菜加盟 刘洋（预付）,
上海财富大酒店,
台金兰（虹口店）,
达州市星苑宝贝婴童用品有限公司,
大润发上虞店,
同济大学（南苑快餐/小炒）,
上海盛丽光电科技有限公司,
美素力,
王士英,
上海市青浦区文胜水产经营部,
14.联华景联店,
莘朱加盟（预付）,
上海富平食品有限公司,
南汇乐购,
上师大,
清涧市场(杨汝根)（加盟）,
城南联华加盟,
上海龙上农副产品批发-王爱明,
新村4(华联吉卖盛),
上海客运段,
嘉善路（上蔬永辉）,
东华大学松江一食堂Q1H(家常馆)-M,
润州大润发,
魏言盛,
上海桥易实业有限公司,
翔殷(联华),
宝山区云锦油粮经营部,
漕宝2店151(伍缘折扣超市),
山东仙坛食品有限公司,
陈磊,
合肥长江干果零食馆,
金亥食品,
犀水食品,
西区老大房（天涯店）,
上海兼光食品有限公司虹口店,
上海市徐汇区荣云副食品商店,
欣玉,
航东3#,
上海市青浦区华徐公路4638弄115,
宁德市齐民食品有限公司,
上海市嘉定区江桥镇孙明肉类经营部,
金口,
上海市李泊霖果蔬专业合作社,
高密市南洋食品,
19.鞍山,
庄怡农业发展有限公司,
上海元熙实业发展有限公司,
上海千味食品有限公司,
连云港赣榆彩平奶粉商行,
上海陈睿工贸有限公司,
圣元营养食品有限公司北京营养研究院,
上海光明乳业销售有限公司,
上海富庆实业有限公司,
家得利宁波店,
上海永辉超市有限公司,
亨氏（中国）投资有限公司,
桐泾市场门面(林正明)[加盟],
平顺市场228号,
台金兰（金虹桥店）,
温州聚乐园,
谷春,
华夏生鲜加盟（M预付1）,
上海大瀛食品有限公司,
Super Frango,
21.江浦,
张亮,
沈阳永联丰达商贸有限公司,
上海市民办平和学校,
大润发常熟店,
上海定海针水产食品发展股份有限公司,
上海密纯饮料食品有限公司,
上海江杨农产品批发市场经营管理有限公司,
上海冷冻三厂,
自贡市聪聪孕婴,
夏邑县雪枫粉业有限公司,
05.六团,
广东广益科技实业有限公司,
诸暨宝博食品有限公司,
世纪联华,
上海唐人神肉制食品,
宁波路,
张初跃,
亿佰生鲜加盟 预付1 王林,
宝友大酒店,
北新泾市场（加盟）(朱士银),
长生源粥店,
三林菜场-毛,
上海豫海清真牛羊肉有限公司,
07.新旺港,
南京新品友食品有限公司,
嘉善罗星阁宾馆,
叶宏广,
盛桥市场81号(陈立群)（加盟）,
淞良-张小宝,
常客隆(东张店),
三门路167(农工商),
淮安市盱眙新一代孕婴用品经营部,
航盛店,
卢金国,
江湾店经销(新市南区域),
尚优玛特虬泾店（预付）,
共富(联华),
三门路小尹,
南桥批发市场,
上海彬龙农副产品有限公司,
福赐包20,
广西田东南华糖业有限责任公司,
宁波欢欢餐饮有限公司,
顾东菜场1号,
鲜德宝同济大学店（单位加盟）,
上海韩邑城市照明电气有限公司,
05.建德,
佳嘉张江店,
西南2,
张家浜135#,
四团幼儿园（绿引）,
广粤路,
乔家栅广中店,
怡乐食-舍弗勒-安亭,
上海富麒华实业有限公司,
兼松（中国）有限公司,
上海禧多贝利贸易有限公司,
11.虹桥,
长宁支路,
上海市闵行区俊隽熟食店,
联华延平专卖,
晋安区丰广肉制品厂（福州方石元）,
嘉定弘洲批发加盟 预付,
三元河市场(宋亚红)（散户）,
上海九味实业有限公司,
叶家国加盟（单位加盟）,
上海市杨浦区盛辉副食品商行,
保利菜场,
上海市奉贤区峻妹豆制品营业部,
朱善才,
绿宝石餐厅,
平型关市场--万明,
上海市闵行区周增和鲜肉店,
上海亿欣食品食品销售有限公司,
18.联华静安店,
温州市顶诺食品有限公司,
太仓市城厢淼旺粮油批发部,
铜川路门面（孙淑梅）（专卖）,
海康市场（曹华）（加盟）,
南昌黄先生,
晋中市榆次心适家园孕婴用品经销部,
安狍饭店,
黄思伟,
上海亚辉粮油有限公司,
01.铜安,
李爱珍,
204334,
长逸店198(农工商),
34.春霞,
卢国金,
海关学院餐厅-（学生组）H,
大润发高港店,
镇宁路222号,
Y X店,
上海旺诚商贸有限公司,
北京鸿宝食品原料贸易公司,
吉买盛长寿路食堂,
医疗营口,
鼎绿专卖（祖名）,
上海天然谷屋管理有限公司,
204370,
鼎密商贸,
桃园幼儿园-学生,
（八佰伴店）上海新旺餐饮管理有限公司八佰伴店,
顾新路平价菜店 崔傲（预付1）,
大润发洪泽店,
柳兵,
嘉善八伴仙食品有限公司,
新桥店(家乐福),
上海市浦东新区川沙新镇紫成熟食店,
武汉友谊副食品商业有限责任公司,
靖宇44号,
虎林路3号,
银川-薛光上,
新南幼儿园（绿引）,
欣恒食品销售有限公司,
奉贤柘林22（农工商）,
闵行经销商,
石门二路服务中心,
宝杨菜场48号,
西渡172(农工商),
常客隆冷链中心(辛庄店),
黄远磊,
上海市徐汇区永路水产经营部,
上海市松江九亭镇永胜副食品经营部,
上海真北路批发市场,
吉林省醇品商贸有限公司,
上海常执贸易有限公司,
惠南184(农工商),
20.公安街,
许承竹,
07.沪陵,
上海市雅彩水果店,
汶水专柜10(易初莲花),
忻州市心心雨婴童专卖店,
浦江镇,
迪亚天天 殷高店,
联华丁香专卖店,
正大食品企业有限公司,
郑州市信荣源商贸有限公司,
上海市嘉定区华亭镇赵宝斌水果经营部,
江苏盐城,
(浦三中)上海沀仪餐管理有限公司,
上海四季酒店,
周月梅16,
洪山(联华),
华润长宁店(遵义）,
华润万家重庆解放碑OLE,
上海赵巷市场开发公司中泽分公司,
江苏射阳瑞穗米业有限公司,
上海大智惠餐饮管理有限公司,
204352,
上海思迅商贸有限公司,
甘泉204号,
世纪联华黄浦新苑店,
华润万家天津大悦城BLT,
上海市金山区王传明鲜肉店,
联华加盟 百花,
上海宝食实业有限公司,
九亭市场2,
上海市宝山区百姓食品经营部,
鑫帆水产行,
上海市长宁区舒成熟食店,
安亭迪亚天天（单位加盟）,
荣祺食品罐头食品有限公司,
方永孝,
南通五方仓库013,
胡小凤,
和黄白猫,
上海翊诺电子商务有限公司,
上海智汉实业有限公司,
颜美云,
崇明肉食品有限公司,
惠氏金装1段,
上海良友金伴集团有限公司,
新福冷冻经营部,
历城店,
胡立伍,
云青永,
惠教配膳,
合肥益阳园林有限公司,
红冰箱,
上海蕴典贸易有限公司,
衡阳分拨库,
上海市宝山区杨忠肉类经营部,
宣城市和超禽业工贸有限责任公司,
上海市宝山区杨舟熟食店,
兰扬食品（苏州）有限公司,
蔬果e家生鲜超市加盟 预付1 高芝玉,
合肥万象城,
上海望叶阁餐饮管理有限公司,
广东壹号食品股份有限公司上海分公,
淮北五沟镇家乐福超市,
金都如海超市（加盟超市）,
万家灯火,
弘洲食品交易市场,
王立勇,
打虎71(农工商),
黄勇,
上海八仙企业发展有限公司,
鲁成食用农产品（超市加盟）,
