name,type
上海市宝山区菊太综合商店,retailer
上海市宝山区一心一意超市,retailer
上海市青浦区华伟杂货店,retailer
上海沪总欣隆商贸有限公司大境路商场,retailer
上海市奉贤区梅惠食品店,retailer
上海市宝山区管发综合商店,retailer
上海市宝山区润正便利店,retailer
上海共怡商贸有限公司,retailer
上海国圣贸易商行,retailer
上海市宝山区航迪百货商店,retailer
上海市宝山区社服食品商店,retailer
上海景洲乐贸易有限公司华灵西路华联超市店,retailer
上海市宝山区盛隆百货商店,retailer
上海市黄浦区缘乐食品店,retailer
上海市闸北区青睐日用百货商店,retailer
上海市杨浦区馥麟食品商店,retailer
上海瑞闵贸易有限公司,retailer
上海市宝山区沪宝百货店,retailer
上海市宝山区益丰百货商店,retailer
上海市闵行区生怀百货店,retailer
上海市闵行区劳燕百货店,retailer
上海市宝山区绒贤杂货店,retailer
上海盛来贸易有限公司,retailer
上海市闵行区振逢百货店,retailer
上海朝云商贸有限公司,retailer
上海客都贸易有限公司,retailer
上海达仁家庭装潢材料有限公司达仁华联超市店,retailer
上海市松江区永丰街道恩泽卷烟销售商行,retailer
上海市徐汇区汇豪百货食品店,retailer
上海盛大花园便利店,retailer
上海市闵行区陈怡百货商店,retailer
上海瑟昱商贸有限公司,retailer
上海市闸北区共和新路街道顺发百货商店,retailer
上海市宝山区宝水联华便利店,retailer
上海市宝山区宝良综合商店,retailer
上海市崇明县利华便利商店,retailer
上海赋欣贸易有限公司水产西路店,retailer
上海州圳贸易有限公司,retailer
上海市闸北区兴旺百货店,retailer
上海雅时丽化工有限公司第一分公司,retailer
上海市杨浦区少斌食品综合商店,retailer
上海市松江区九亭镇初航便利店,retailer
上海市松江区九亭镇云润华联超市加盟店,retailer
上海市松江区小昆山镇玉昆华联超市加盟店,retailer
上海市闵行区龙柏宏运食品商店,retailer
上海市闵行区兴名百货综合商店,retailer
上海交东百货商行,retailer
上海市闵行区古美兴鸣食杂店,retailer
上海市闵行区理力综合商店,retailer
上海联都百货商行福泉分店,retailer
上海市松江区小昆山镇月发食品店,retailer
上海市松江区新桥镇庚诚食品经营部,retailer
上海市松江区新桥镇者林百货经营部,retailer
上海市松江区新桥镇陈陈杂货店,retailer
上海市闵行区七宝捷利食品商店,retailer
上海府永综合经营部,retailer
上海博清食品商行,retailer
上海市黄浦区鸣杰食品商店,retailer
上海畅宽贸易商行,retailer
上海万有全集团富南商厦有限公司新凌超市,retailer
上海兴虹食品有限公司联华西康超市店,retailer
上海市长宁区筱筱便利店,retailer
上海申颐食品贸易有限公司长宁分公司,retailer
上海市闵行区李辰便利店,retailer
尊创（上海）宾馆有限公司,catering
上海市松江区岳阳街道圩宝食品店,retailer
上海保味贸易有限公司,retailer
上海非甫工贸有限公司,retailer
上海市闵行区秋招百货商店,retailer
上海联华超市发展有限公司-加盟店-系统,retailer
上海联华超市发展有限公司-加盟店-系统,retailer
上海林应贸易有限公司,retailer
上海市鑫飞食品销售有限公司,retailer
上海市闵行区升盈综合商店,retailer
上海隆之源超市有限公司,retailer
上海市闵行区莘庄镇疏影便民店,retailer
上海市普陀区宗文华联超市加盟店,retailer
上海市普陀区香贵百货店,retailer
上海市普陀区聚人食品店,retailer
上海宏启百货商行,retailer
上海市普陀区昌普综合商店,retailer
上海博勤贸易有限公司西期昌超市店,retailer
上海市松江区九亭镇翌颐百货店,retailer
上海市普陀区可素琪食品店,retailer
上海市普陀区树森杂货店,retailer
上海市松江区九亭镇寅青便利店,retailer
上海市松江区九亭镇爽桥便利店,retailer
上海市嘉定区安亭镇强兴泉百货店,retailer
上海市嘉定区安亭镇蓝飞百货经营部,retailer
上海市松江区方松街道连宝食品店,retailer
上海关杰食品有限公司,retailer
上海市嘉定区南翔镇桑勇百货店,retailer
上海美物超市有限公司,retailer
上海市嘉定区南翔镇恺乐杂货店,retailer
上海市松江区岳阳街道樟淦食品经营部,retailer
上海市嘉定区马陆镇金郡杂货店,retailer
上海市嘉定区江桥镇盈鑫乐杂货店,retailer
上海市松江区九亭镇申龙食品经营部,retailer
上海泉慧贸易有限公司,retailer
上海市松江区方松街道凯哥百货店,retailer
上海市嘉定区马陆镇鑫涛杂货店,retailer
上海市松江区方松街道夏姚百货店,retailer
上海百合缘大药房有限公司博园路店,retailer
上海市松江区方松街道弘群百货店,retailer
上海市嘉定区嘉定工业区家琪杂货店,retailer
上海博勤贸易有限公司兰桥联华超市店,retailer
上海客都贸易有限公司青浦分店,retailer
上海博勤贸易有限公司荣乐华联超市店,retailer
上海市徐汇区民天百货综合商店,retailer
上海市浦东新区南汇新城镇喜煌晨食品经营部,retailer
上海新古浪餐饮有限公司,catering
上海惠德超市有限公司,retailer
上海市松江区方松街道小邱百货商店,retailer
上海联华超市发展有限公司-加盟店-系统,retailer
上海市青浦区华民超市,retailer
上海市松江区九亭镇煜坤便利店,retailer
上海市浦东新区南汇新城镇佳盛园食品商店,retailer
青浦徐泾家佳福超市,retailer
上海市松江区泗泾镇媛歆超市,retailer
上海市浦东新区张江镇彼岸食品商店,retailer
上海市青浦区腾昊杂货店,retailer
上海市浦东新区张江镇昌霖食品商店,retailer
上海市松江区方松街道宁珂杂货店,retailer
上海市浦东新区南汇新城镇临临食品商店,retailer
上海市青浦区赵巷如丽百货经营部,retailer
上海市闵行区浦江镇祥成百货店,retailer
上海市张江高科技园区综合发展有限公司青桐店,retailer
上海市青浦区朱家角镇永彬综合商店,retailer
上海腾泽实业发展有限公司临港分公司,retailer
上海市闵行区梅陇三友旺便利店,retailer
青浦金泽喜庆食品店,retailer
上海瑟昱商贸有限公司白鹤分店,retailer
青浦赵屯福盈食品商店,retailer
上海举荣贸易商行,retailer
上海勇士永贸易有限公司钱桥分公司,retailer
上海市奉贤区新芳杂货店,retailer
上海绿璇商贸有限公司,retailer
上海市奉贤区南桥镇帮业食品店,retailer
上海市嘉定区嘉定工业区北区雅轩商行,retailer
上海索俊贸易有限公司华联超市爱特店,retailer
上海市嘉定区江桥镇国辉华联超市加盟店,retailer
上海尤奋贸易有限公司,retailer
上海市嘉定区马陆镇益妹百货店,retailer
上海市嘉定区安亭镇海原百货商行,retailer
上海市奉贤区东静食品经营部,retailer
上海翔翥商贸有限公司,retailer
上海琬晟贸易有限公司,retailer
上海市奉贤区海湾镇海滨华联超市,retailer
上海市奉贤区美赋食品店,retailer
上海市金山区胜柏食品经营部,retailer
上海市奉贤区秋妹百货经营部,retailer
上海市嘉定区江桥镇洪客隆便利店,retailer
青浦朱家角多多百货商店,retailer
上海市闵行区储英百货经营部,retailer
上海津凌贸易发展有限公司,retailer
上海市闵行区和好杂货店,retailer
上海市松江区可珍便利店,retailer
上海市闵行区梅陇镇朋孔江食品商行,retailer
上海市松江区九亭镇颐亭便利店,retailer
上海市闵行区俊雄便利店,retailer
上海市闵行区莘庄镇中北便利店,retailer
上海姚虹百货经营部,retailer
上海锦田贸易有限公司华联超市报春店,retailer
上海市闵行区颛桥镇旭倩百货商行,retailer
上海期会实业发展有限公司徐汇分公司,retailer
上海泽龙贸易有限公司,retailer
上海万联超市有限公司徐汇第一分公司,retailer
上海市徐汇区开菲百货商行,retailer
上海市徐汇区宁和超市,retailer
上海诚加贸易有限公司,retailer
上海市闵行区鑫莱百货商行,retailer
上海市闵行区沁盈综合商店,retailer
上海市闵行区蛮河日用百货店,retailer
上海市闵行区光显杂货店,retailer
上海市闵行区众来综合商店,retailer
上海市徐汇区森华便利店,retailer
上海市徐汇区泽鑫综合商店,retailer
上海温娜百货商店龙都华联超市店,retailer
上海市闵行区梅陇益平百货店,retailer
上海联都百货商行,retailer
上海萨米工贸有限公司,retailer
浦东新区三林镇莉华烟杂商店,retailer
上海市浦东新区三林镇如一便利店,retailer
上海协盛商贸有限公司,retailer
上海鼎金商贸发展有限公司分公司,retailer
上海市浦东新区北蔡镇北中食品经营部,retailer
上海浦东新区博绣综合经营部,retailer
上海万有全集团浦东经营有限公司南新商场,retailer
上海市浦东新区唐镇宏光杂货店,retailer
上海浦东竹天实业有限公司,retailer
上海市浦东新区南码头街道来来食品商店,retailer
上海百聚贸易有限公司第一分公司,retailer
上海贵涛贸易有限公司锦安华联超市店,retailer
上海市浦东新区洋泾街道浦盛食品店,retailer
上海市浦东新区浦兴路街道俊平百货商店,retailer
上海市浦东新区浦兴街道海达日杂店,retailer
上海市浦东新区浦兴街道正亮烟酒食品店,retailer
上海蓝海博龙国际大酒店有限公司,catering
新派（上海）餐饮管理有限公司南京东路分公司,catering
上海弋泓实业有限公司,retailer
上海市浦东新区浦兴路街道鼎玉烟杂店,retailer
上海市浦东新区沪东新村连鑫杂货店,retailer
上海市浦东新区曹路镇诚悦百货商店,retailer
上海市浦东新区洋泾街道群浩食品店,retailer
上海市浦东新区金杨新村街道搏山百货商店,retailer
上海源展贸易有限公司,retailer
上海市浦东新区三林镇连民百货店,retailer
上海席臣贸易商行,retailer
上海浦盛贸易有限公司,retailer
上海浦肃贸易有限公司,retailer
上海市浦东新区花木街道优品食品商店,retailer
上海市浦东新区祝桥镇虹宇食品经营部,retailer
上海市浦东新区书院镇乐联食品店,retailer
上海昂成商贸有限公司合庆华联超市店,retailer
上海浦东新区东沟商场,retailer
上海贸盛贸易有限公司,retailer
上海市浦东新区合庆镇华丽日用百货食品商店,retailer
上海市浦东新区高东镇和发综合商店,retailer
上海市浦东新区高行镇鑫洋便利店,retailer
上海市浦东新区高行镇雄发百货商店,retailer
上海市浦东新区高东镇久安杂货店,retailer
上海市浦东新区新场镇红亮酒水百货经营部,retailer
上海市浦东新区高行镇冰玲子百货商店,retailer
上海市浦东新区祝桥镇项涛食品店,retailer
上海市浦东新区高东镇高宝百货商店,retailer
上海市浦东新区合庆镇福杯满溢杂货店,retailer
上海南汇诗意百货商场,retailer
上海市浦东新区周浦镇钧洋食品店,retailer
上海市浦东新区祝桥镇周华忠日用百货店,retailer
上海市浦东新区高行镇易玛内利食品商店,retailer
上海市闵行区先知百货店,retailer
上海国锋食品经营部第二分店,retailer
上海联华超市发展有限公司-加盟店-系统,retailer
上海市松江区洞泾镇竹青百货商店,retailer
上海市松江区泗泾镇诗辰百货商行,retailer
上海晶之翠商贸有限公司佘山华联超市加盟店,retailer
上海市松江区泗泾镇兰英便利店,retailer
上海市松江区诣凯日用百货经营部,retailer
上海市闵行区浦江镇金满综合经营部,retailer
上海市闵行区可亿便利店,retailer
上海联锦超市有限公司华林路店,retailer
上海市闵行区叶锦食品经营部,retailer
上海联秀超市有限公司涞亭南路店,retailer
上海市闵行区瑞之盛食品经营部,retailer
上海联锦超市有限公司,retailer
上海联秀超市有限公司沪亭路店,retailer
上海联华超市发展有限公司-加盟店-系统,retailer
上海联锦超市有限公司中谊路店,retailer
上海联华超市发展有限公司-加盟店-系统,retailer
上海联华超市发展有限公司-加盟店-系统,retailer
上海乾祈实业有限公司松江分公司,retailer
上海市闵行区莘庄镇联华超市水清店,retailer
上海锦岩百货有限公司,retailer
上海市浦东新区高桥镇继凡食品综合商店,retailer
上海锦岩百货有限公司报春路店,retailer
上海夏丽食品销售有限公司东南华联超市店,retailer
上海锦岩百货有限公司都市路店,retailer
上海庆星贸易有限公司,retailer
上海市闵行区建文食品经营部,retailer
上海市浦东新区高行镇剑林杂货店,retailer
上海市浦东新区金桥镇禹洲食品店,retailer
上海市金山区亚菊食品经营部,retailer
上海市浦东新区泥城镇肖名星食品经营部,retailer
上海市松江区九亭镇联宏食品经营部,retailer
上海市松江区九亭镇联华超市涞亭店,retailer
上海市浦东新区高桥镇伊仁百货商店,retailer
上海仙境贸易有限公司三桥华联超市店,retailer
上海联秀超市有限公司莲花路店,retailer
上海市浦东新区高桥镇永红综合商店,retailer
上海市浦东新区泥城镇易捷佳食品经营部,retailer
上海王彬贸易商行,retailer
上海市浦东新区高行镇明鑫杂货店,retailer
上海市浦东新区泥城镇陈丽伟食品经营部,retailer
上海锦田贸易有限公司华联钦州商场,retailer
上海凡事预贸易有限公司第一分公司,retailer
上海市浦东新区川沙新镇建伟食品经营部,retailer
上海攀奋商贸有限公司七莘店,retailer
上海市浦东新区老港镇仰望神食品店,retailer
上海市闵行区张尔亮百货店,retailer
上海四泉百货商店,retailer
上海市闵行区港竹杂货商店,retailer
上海市闵行区莎海便利店,retailer
上海市徐汇区中昊食品经营部,retailer
上海联华超市发展有限公司-加盟店-系统,retailer
上海市闵行区华燕超市,retailer
上海市徐汇区童颖百货店,retailer
上海市闵行区莘庄镇华联超市月恩店,retailer
上海市徐汇区卫荣华联超市加盟店,retailer
上海市闵行区义新便利店,retailer
上海联华超市发展有限公司-加盟店-系统,retailer
上海闵行浦江烨平杂货店,retailer
上海市闵行区浦江镇伸购杂货店,retailer
上海国锋食品经营部第一分店,retailer
上海市松江区中山街道松紫食品店,retailer
上海市闵行区浦江镇领旺杂货经营部,retailer
上海乐益贸易有限公司第一分公司,retailer
上海市闵行区浦江镇浦航百货经营部,retailer
上海市徐汇区周羽便利店,retailer
上海商良物资贸易有限公司商良华联超市店,retailer
上海市闵行区浦江镇品漫食品商店,retailer
上海市松江区方松街道扶山食品经营部,retailer
上海尧艾贸易有限公司,retailer
上海商良物资贸易有限公司芝园华联超市店,retailer
上海尽一贸易有限公司新桥分公司,retailer
上海市徐汇区乐军经营部,retailer
上海市松江区永丰街道基锥超市,retailer
上海市闵行区闽祥便利店,retailer
上海市闵行区磊磊便利店,retailer
上海市闵行区俊方百货店,retailer
上海市闵行区书云百货用品商店,retailer
上海晗迅贸易有限公司,retailer
上海市闵行区联城百货店,retailer
上海市松江区永丰街道辉明百货商店,retailer
上海市松江区车墩镇民奕食品经营部,retailer
上海市闵行区华茂综合商店,retailer
上海市浦东新区惠南镇虹虹杂货店,retailer
上海市浦东新区惠南镇轩天食品店,retailer
上海市松江区岳阳街道徽瑾日用百货商店,retailer
上海市松江区张泽华联超市加盟店,retailer
上海市松江区方松街道涵弘百货店,retailer
昆山海徽贸易有限公司上海第五分公司,retailer
上海市松江区方松街道若敏食品商店,retailer
上海联华超市发展有限公司-加盟店-系统,retailer
上海市松江区泗泾镇琪惠丽百货商行,retailer
上海市浦东新区花木街道远晟百货商店,retailer
上海凌妹贸易有限公司祥和联华超市店,retailer
上海旺簧贸易有限公司,retailer
上海市松江区方松街道云风百货店,retailer
上海陈旭玖日用百货销售有限公司宣桥华联超市加盟店,retailer
上海市松江区方松街道南其食品商店,retailer
上海联华超市发展有限公司-加盟店-系统,retailer
上海依天食品有限公司依天华联超市店,retailer
上海市浦东新区老港镇南滨烟糖店,retailer
上海漕庆便利店华亭分店,retailer
上海晶之翠商贸有限公司佘山店,retailer
上海市松江区永丰街道仓金百货商店,retailer
上海市松江区泗泾镇黄春荣百货店,retailer
上海市松江区方松街道松涵百货店,retailer
上海市松江区方松街道源丰食品店,retailer
上海市松江区永丰街道杨萍食品经营部,retailer
上海市浦东新区川沙新镇晓军食品经营部,retailer
上海市松江区岳阳街道见面缘食品经营部,retailer
上海市松江区永丰街道梅亚食品经营部,retailer
上海申友食品销售有限公司彭镇华联超市店,retailer
上海市浦东新区川沙镇联成综合商店,retailer
上海市松江区方松街道喜财食品店,retailer
上海市松江区中山街道彦安便利店,retailer
上海市项涛食品商行,retailer
上海市浦东新区康桥镇金康亿食品商店,retailer
上海市松江区佘山镇盛情百货店,retailer
上海江南造船商业服务有限公司,retailer
上海市浦东新区北蔡镇倍佳信食品经营部,retailer
上海市浦东新区张江镇林琴百货商店,retailer
上海市浦东新区北蔡镇莲东食品综合商店,retailer
上海越浦贸易有限公司,retailer
上海市松江区泗泾镇依众利便利店,retailer
上海市浦东新区川沙新镇杨波食品商店,retailer
上海市松江区泗泾镇松铁华联超市加盟店,retailer
上海业川贸易有限公司,retailer
上海市浦东新区北蔡镇家友食品经营部,retailer
上海市浦东新区张江镇士霞百货商店,retailer
上海市浦东新区张江镇文月杂货商店,retailer
上海继业企业形象策划有限公司第四分公司,retailer
上海今辉商贸有限公司,retailer
上海市浦东新区张江镇春龙食品经营部,retailer
上海联华超市发展有限公司-加盟店-系统,retailer
上海市浦东新区北蔡镇浙宣食品商店,retailer
上海市浦东新区高东镇惠民综合商店,retailer
浦东新区张江镇祥巍综合商店,retailer
上海市浦东新区三林镇永圭百货商店,retailer
上海市浦东新区唐镇丽民百货商店,retailer
上海市浦东新区三林镇盛茂百货商店,retailer
上海市浦东新区康桥镇悠粟食杂商店,retailer
上海市浦东新区三林镇士韵便利店,retailer
上海市浦东新区三林镇铭轩百货商店,retailer
上海市浦东新区三林镇奕翔综合商店,retailer
上海市浦东新区川沙新镇严严食品店,retailer
上海捷强金勇百货有限公司,wholesaler
上海市浦东新区康桥镇贻琪杂货店,retailer
上海市浦东新区康桥镇青秋杂货店,retailer
上海市浦东新区北蔡镇陈川食品商店,retailer
上海市浦东新区北蔡镇大家乐食品店,retailer
上海市浦东新区康桥镇喜士多多食品店,retailer
上海南鑫百货商店,retailer
上海市浦东新区花木街道乐多食品店,retailer
上海联华超市发展有限公司-加盟店-系统,retailer
上海远迎商贸有限公司,retailer
上海联华超市发展有限公司-加盟店-系统,retailer
上海市浦东新区上钢新村街道心菱食品店,retailer
上海市嘉定区马陆镇欣悦杂货店,retailer
上海市松江区新桥镇双隆食品店,retailer
上海陆家嘴商业建设有限公司丽晟假日酒店,catering
上海市松江区新桥镇玲标食品经营部,retailer
上海市松江区新桥镇奇鲜杂货店,retailer
昆山润华商业有限公司上海松江分公司,retailer
上海市闵行区连盛超市,retailer
上海申颐食品贸易有限公司,retailer
上海市闵行区陶婧百货经营部,retailer
上海市闵行区奥翠食品经营部,retailer
上海市松江区九亭镇亦都便利店,retailer
上海市闵行区邵缘百货经营部,retailer
上海市闵行区益桃百货经营部,retailer
上海西鼎实业有限公司龙茗经营部,retailer
上海市中国中学（高中）,catering
上海市闵行区梅陇富友华联超市店,retailer
上海联华超市发展有限公司-加盟店-系统,retailer
上海市闵行区纽客食品店,retailer
上海市闵行区冰之怡百货店,retailer
上海市徐汇区汇龙便利店,retailer
上海市徐汇区玉友百货经营部,retailer
上海淀洋便利店,retailer
上海市徐汇区龙舒食品商店,retailer
上海市徐汇区开远食品商店,retailer
上海子风百货商行,retailer
上海市徐汇区王丽百货店,retailer
上海市徐汇区福达华联超市加盟店,retailer
上海市嘉定区菊园新区冬凤食品店,retailer
上海永辉超市有限公司光星路分公司,retailer
上海市嘉定区马陆镇欣悦杂货店,retailer
上海汕联商贸有限公司,retailer
上海市嘉定区江桥镇喜达便利店,retailer
上海市嘉定区新成路街道鑫龙便利店,retailer
上海市嘉定区江桥镇日建便利店,retailer
上海市嘉定区马陆镇勇海杂货店,retailer
上海市嘉定区江桥镇喜多利便利店,retailer
上海市嘉定区江桥镇诏辉杂货店,retailer
上海市嘉定区安亭镇建宇杂货店,retailer
上海市嘉定区安亭镇丽仙杂货店,retailer
上海市嘉定区南翔镇惠亨综合经营部,retailer
上海市嘉定区安亭镇郑新华联超市加盟店,retailer
上海伊氏兴贸易有限公司第一分公司,retailer
上海贺友贸易有限公司第一分公司,retailer
上海市嘉定区南翔镇快购超市,retailer
上海今成商贸有限公司,retailer
上海嘉定娄塘集体商业总店翔方店,retailer
上海市奉贤区建英百货商店,retailer
上海市青浦区魁伟彬百货商店,retailer
上海市奉贤区南桥镇联都杂货店,retailer
上海市嘉定区金辉食品合作公司星华路商场,retailer
上海市嘉定区真新街道忠宇食品商行,retailer
上海方遒商贸有限公司翔乐华联超市加盟店,retailer
上海市嘉定区菊园新区增美杂货店,retailer
上海众商汇食品销售有限公司,retailer
上海联坤贸易有限公司,retailer
上海市普陀区馨阳便利店,retailer
上海市普陀区真优烟酒商店,retailer
上海市普陀区晶平百货店,retailer
上海市普陀区元馨杂货店,retailer
上海楚成超市有限公司,retailer
上海元馨商业有限责任公司,retailer
上海市普陀区清建食品经营部,retailer
上海市普陀区梁记食品店,retailer
上海市普陀区庆宁超市,retailer
上海市普陀区蕲红便利店,retailer
上海市普陀区长辉食品便利店,retailer
上海市普陀区琪瑗百货商店,retailer
上海市普陀区福敏百货商店,retailer
上海荣桂贸易商行,retailer
上海普佳食品店,retailer
上海锦天商业有限责任公司,retailer
上海市普陀区富闵百货店,retailer
上海联华超市发展有限公司-加盟店-系统,retailer
上海市普陀区华惠百货商行,retailer
上海联普贸易有限公司,retailer
上海市普陀区美慧食品店,retailer
普陀区桃浦贞兴杂货店,retailer
上海市普陀区和源便利店,retailer
上海市普陀区亚微杂货店,retailer
上海市嘉定区菊园新区永农杂货店,retailer
上海市嘉定区外冈镇石陂食品经营部,retailer
上海市嘉定区外冈镇秀可便利店,retailer
上海市嘉定区菊园新区勇健杂货商店,retailer
上海联华超市发展有限公司-加盟店-系统,retailer
上海市嘉定区南翔镇祥亨便利店,retailer
上海市嘉定区菊园新区锦源便利店,retailer
上海吴伊贸易商行,retailer
上海市嘉定区真新街道招远便利杂货店,retailer
上海市嘉定区安亭镇建多杂货店,retailer
上海市嘉定区江桥镇音山食品店,retailer
上海市嘉定区徐行镇徐矗杂货店,retailer
上海市嘉定区江桥镇曹红便利店,retailer
上海市嘉定区真新街道万丰杂货商店,retailer
上海市嘉定区真新街道贤能百货商店,retailer
上海联坤贸易有限公司嘉松北路店,retailer
鲜德宝企业管理（上海）有限公司,retailer
上海市浦东新区宣桥镇仙蓬食品店,retailer
上海市嘉定区安亭镇春盛百货商店,retailer
上海联华超市发展有限公司-加盟店-系统,retailer
上海市嘉定区嘉定镇街道赵冲杂货店,retailer
上海市浦东新区陆家嘴街道邑其食品店,retailer
上海市嘉定区真新街道企泰食品店,retailer
上海桃叶子贸易有限公司,retailer
上海市嘉定工业区北区东青百货店,retailer
上海南谦贸易有限公司南清华联超市加盟店,retailer
上海市浦东新区大团镇奚均食品店,retailer
上海市浦东新区大团镇华贵百货店,retailer
上海市浦东新区康桥镇金常来食品店,retailer
上海市浦东新区康桥镇启友食品商行,retailer
上海市浦东新区康桥镇豪运百货商店,retailer
上海商翼商贸有限公司,retailer
上海市嘉定区江桥镇淼群杂货店,retailer
上海市浦东新区宣桥镇百顺便利店,retailer
上海市嘉定区江桥镇岳伟华联超市加盟店,retailer
上海市嘉定区外冈镇望新华联超市加盟店,retailer
上海市嘉定区外冈镇莲都华联超市加盟店,retailer
上海市嘉定区南翔镇天翔超市,retailer
上海市嘉定区江桥镇谢冰食品店,retailer
上海市浦东新区祝桥镇海运综合商店,retailer
上海市浦东新区万祥镇春军日用百货经营部,retailer
上海市浦东新区花木街道浦芳居民百货店,retailer
上海市浦东新区浦兴街道广进百货商店,retailer
上海诺祺利贸易有限公司分公司,retailer
上海市浦东新区书院镇石潭街综合商店,retailer
上海市浦东新区曹路镇双依杂货百货综合商店,retailer
上海凡凤百货商行,retailer
上海市浦东新区曹路镇联鑫杂货店,retailer
上海市浦东新区曹路镇旺丰小百货商店,retailer
上海市浦东新区曹路镇祖珍食品经营部,retailer
上海市浦东新区沪东新村街道井好杂货店,retailer
上海宏平投资有限公司金桥分公司,retailer
丽港（上海）餐饮有限公司,catering
上海必胜客有限公司杨南路店,manufacturer
上海市浦东新区川沙镇好购杂货店,retailer
上海市浦东新区川沙新镇齐发食品商店,retailer
上海市浦东新区老港镇丁氏商店,retailer
上海市浦东新区惠南镇瞿卫忠烟糖商店,retailer
上海傲铺商贸有限公司,retailer
上海市浦东新区航头镇欧尔佳食品商店,retailer
上海派麦立贸易有限公司,retailer
上海市浦东新区康桥镇竹琳食品商店,retailer
上海市浦东新区周家渡街道为民食品商店,retailer
上海诺祺利贸易有限公司川沙路分公司,retailer
上海市浦东新区唐镇申客隆综合商店,retailer
上海市浦东新区高东镇晓杰食品综合商店,retailer
上海市浦东新区周家渡街道腾飞食品商店,retailer
上海鹏楠贸易有限公司,retailer
上海市浦东新区三林镇海青便利店,retailer
上海继业企业形象策划有限公司,retailer
上海市浦东新区宣桥镇梁晓女食品店,retailer
上海万有全集团浦东经营有限公司三钢菜场,retailer
上海越晨贸易有限公司,retailer
上海市浦东新区北蔡镇江鸿食品经营部,retailer
上海惠当家超市有限公司花木分公司,retailer
上海市浦东新区陆家嘴街道华哲百货商店,retailer
上海市浦东新区洋泾街道名门食品店,retailer
上海铭申百货有限公司,retailer
上海市浦东新区洋泾街道信诚百货商店,retailer
上海联华超市发展有限公司-加盟店-系统,retailer
上海铭申百货有限公司静安分公司,retailer
上海市浦东新区花木街道铭诚百货商店,retailer
上海铭申百货有限公司第一分公司,retailer
上海千武贸易有限公司,retailer
上海市浦东新区康桥镇雯鑫食品店,retailer
上海市浦东新区祝桥镇殷小伟杂货店,retailer
上海市浦东新区康桥镇通云食杂店,retailer
上海市浦东新区惠南镇育明杂货店,retailer
上海市浦东新区周浦镇石帆食品店,retailer
上海佳军贸易有限公司人民路店,retailer
上海市浦东新区康桥镇康沿食品店,retailer
上海市浦东新区惠南镇南飞食品店,retailer
上海市浦东新区惠南镇美琴食品店,retailer
上海市浦东新区康桥镇良之之食杂店,retailer
上海市浦东新区惠南镇水闸桥烟糖店,retailer
上海市浦东新区康桥镇陈秀华食杂店,retailer
上海市浦东新区惠南镇旺吉百货商行,retailer
上海九回龙商贸有限公司,retailer
上海市浦东新区周浦镇铭鑫食品店,retailer
上海子燕实业有限公司子燕华联超市加盟店,retailer
上海市浦东新区康桥镇佳家食品商店,retailer
上海市浦东新区惠南镇胜福食品商店,retailer
上海市浦东新区康桥镇吴金火食品商店,retailer
上海市浦东新区惠南镇务众百货店,retailer
上海市浦东新区周浦镇小商场瓦屑烟糖商店,retailer
上海市浦东新区康桥镇升建百货商店,retailer
上海市宝钢新世纪学校,catering
上海市青浦区玲仙杂货经营部,retailer
上海联华超市发展有限公司-加盟店-系统,retailer
青浦杨家园百货商店,retailer
上海市青浦区旭乐百货商行,retailer
上海香花桥农村中心商店有限公司郏店村为农综合服务站,retailer
上海可成五金有限公司青浦分公司,retailer
青浦凤溪凤都超市,retailer
上海粤海大酒店有限公司,catering
上海市青浦区华泽日用百货店,retailer
上海荣朋超市有限公司,retailer
上海有欧商贸有限公司,retailer
上海艾军装潢有限公司分公司,retailer
上海常豪贸易经营部,retailer
上海联好贸易有限公司,retailer
上海市奉贤区张雷超市,retailer
上海市奉贤区金汇镇鑫凤食品店,retailer
上海市普陀区筠佳食品商店,retailer
上海金王贸易有限公司,retailer
上海朋联实业发展有限公司香花桥分公司,retailer
上海市青浦区柏珍百货商店,retailer
上海晓娃贸易有限公司,retailer
上海喜有食品有限公司,retailer
上海市浦东新区金杨新村街道庄博百货商店,retailer
上海物美蕴商超市有限公司,retailer
上海市中国中学（初中）,catering
和美婚庆礼仪服务（上海）有限公司,catering
上海卡奥莱婚庆礼仪服务有限公司,catering
上海市徐汇区平江路幼儿园,catering
上海中山幼儿园,catering
上海市徐汇区日晖新村小学（学生食堂）,catering
上海市园南中学,catering
上海市徐汇区徐汇实验幼儿园,catering
上海市长桥中学,catering
上海市徐汇区康健外国语实验中学,catering
上海市黄浦区瑞金一路幼儿园,catering
上海萨莉亚餐饮有限公司,catering
上海萨莉亚餐饮有限公司浦建路二店,catering
大食代（上海）餐饮管理有限公司陆家嘴西路分公司,catering
上海市第二中学,catering
上海市第二初级中学,catering
上海市徐汇区上海幼儿园,catering
上海奉贤区东森毓美幼儿园,catering
上海市实验学校附属小学,catering
上海市浦东新区康桥镇喜事多多食品店,retailer
上海师范大学第一附属小学(西校区),catering
上海徐汇区民办吉的堡新汇幼儿园,catering
上海市徐汇区上海幼儿园（冠军园）,catering
上海市位育初级中学,catering
上海位育实验学校,catering
上海普陀区民办蘑菇亭幼儿园,catering
上海市徐汇区田林第六幼儿园（苗苗园）,catering
上海市徐汇区鲁浦幼儿园（分园）,catering
金川迈科金属资源有限公司,catering
上海市延河中学,catering
上海市徐汇区东兰幼儿园,catering
上海师范大学附属经纬实验学校,catering
